race_id,horse_id,horse_name,frame_number,horse_number,current_jockey,assigned_weight,current_odds,current_popularity,target_track,target_race_date,target_race_number,target_surface,target_distance,horse_country,is_overseas_race,country_value_score,history_count,avg_finish,avg_last3f,avg_popularity,avg_weight,avg_odds,current_popularity_score,popularity_gap,days_since_last_run,odds_history_trend,odds_volatility,odds_snapshot_count,odds_first,odds_latest,odds_min,odds_max,odds_range_ratio,odds_slope_recent,odds_slope_full,popularity_latest,popularity_change,odds_span_minutes,speed_score,front_rate,closing_strength,consistency,ability_score,course_score,pace_score,weight_score,jockey_score,market_support,market_support_base,pace_high,pace_mid,pace_slow,pace_mix_high,pace_mix_mid,pace_mix_slow,model_score,win_odds,predicted_odds_structural,predicted_odds_live,predicted_odds,predicted_odds_source,win_prob,fair_odds,market_prob,market_shrink_used,probability_cap,probability_band,ev,ev_win,ev_current,ev_predicted_structural,ev_predicted_live,ev_predicted,odds_gap,odds_gap_ratio,ev_delta,ev_delta_ratio,win5_rank
20260607_東京_10,pw01dud002022102103/3E,レイアポポ,4,8,丹内 祐次,56,31.1,7,東京,2026-06-07,10,ダート,1400,,0,0.0,4,4.4355,37.171,7.8871,56,0,7,-0.8871,35,0,0,1,31.1,31.1,31.1,31.1,0,0,0,7,0,0,0.8716,0.815,0.0,0.2867,0.3667,0.1625,0.342046,0.0,0.2427,0.0322,0.0322,0.06475,0.43236,0.540005,0.298387,0.521613,0.18,0.254771,31.1,28.725941,31.1,28.725941,structural,0.039308,25.439853,0.025086,0.58,0.039308,contender,1.222491,1.222491,1.222491,1.129171,1.222491,1.129171,-2.374059,-0.076336,-0.09332,-0.076336,7
20260607_東京_10,pw01dud002021101905/31,キョウエイカンセ,7,13,菅原 明良,58,29.1,6,東京,2026-06-07,10,ダート,1400,,0,0.0,4,5.2258,35.9694,6.9032,57.0323,0,6,-0.9032,35,0,0,1,29.1,29.1,29.1,29.1,0,0,0,6,0,0,0.8212,0.5408,0.0102,0.435,0.2651,0.7422,0.348926,-0.3226,0.2097,0.0344,0.0344,0.16735,0.37121,0.58535,0.298387,0.521613,0.18,0.266174,29.1,26.95553,29.1,26.95553,structural,0.041538,24.074079,0.02681,0.58,0.041538,contender,1.208769,1.208769,1.208769,1.119691,1.208769,1.119691,-2.14447,-0.073693,-0.089078,-0.073693,6
20260607_東京_10,pw01dud002022104234/F0,エムティエスターテ,2,3,大野 拓弥,58,21.5,5,東京,2026-06-07,10,ダート,1400,,0,0.0,4,5.7742,36.9968,5.6935,56.5,0,5,-0.6935,35,0,0,1,21.5,21.5,21.5,21.5,0,0,0,5,0,0,0.5575,0.7604,0.0,0.1735,0.3601,0.3765,0.325711,-0.5,0.4458,0.0465,0.0465,0.08386,0.38418,0.557195,0.298387,0.521613,0.18,0.25731,21.5,20.407339,21.5,20.407339,structural,0.052532,19.035962,0.036287,0.58,0.052532,contender,1.129441,1.129441,1.129441,1.072041,1.129441,1.072041,-1.092661,-0.050821,-0.0574,-0.050821,5
20260607_東京_10,pw01dud002019105041/9D,ホウオウプレミア,7,14,岩田 康誠,58,16,4,東京,2026-06-07,10,ダート,1400,,0,0.0,4,3.7419,35.8016,5.4516,58,0,4,-1.4516,35,0,0,1,16,16,16,16,0,0,0,4,0,0,0.9002,0.4573,0.0661,0.3762,0.3793,0.2984,0.346541,-0.0,0.65,0.0625,0.0625,0.23291,0.39397,0.397465,0.298387,0.521613,0.18,0.316029,16,15.173326,16,15.173326,structural,0.067126,14.897276,0.048761,0.58,0.067126,contender,1.074022,1.074022,1.074022,1.01853,1.074022,1.01853,-0.826674,-0.051667,-0.055492,-0.051667,4
20260607_東京_10,pw01dud002021100382/43,ケープアグラス,3,5,舟山 瑠泉,56,63.9,12,東京,2026-06-07,10,ダート,1400,,0,0.0,4,9.4677,36.8871,10.6935,56,0,12,1.3065,35,0,0,1,63.9,63.9,63.9,63.9,0,0,0,12,0,0,0.883,0.4991,0.0,0.1783,0.2482,0.1667,0.260239,0.0,0.0,0.0156,0.0156,0.175315,0.27741,0.35126,0.298387,0.521613,0.18,0.171092,63.9,65.011118,63.9,65.011118,structural,0.016116,62.050053,0.012209,0.74,0.016116,outsider,1.029814,1.029814,1.029814,1.047721,1.029814,1.047721,1.111118,0.017388,0.017907,0.017388,12
20260607_東京_10,pw01dud002022103857/A0,クインズシフォン,6,11,津村 明秀,56,56.4,11,東京,2026-06-07,10,ダート,1400,,0,0.0,4,3.7742,36.7161,6.129,54.6129,0,11,4.871,35,0,0,1,56.4,56.4,56.4,56.4,0,0,0,11,0,0,0.9045,0.5825,0.0,0.3424,0.4333,0.1575,0.346374,-0.4624,0.3056,0.0177,0.0177,0.146125,0.43587,0.418985,0.298387,0.521613,0.18,0.249036,56.4,59.269227,56.4,59.269227,structural,0.017928,55.778334,0.013833,0.74,0.017928,outsider,1.011145,1.011145,1.011145,1.062585,1.011145,1.062585,2.869227,0.050873,0.05144,0.050873,11
20260607_東京_10,pw01dud002021106986/CF,ミスエル,6,12,菊沢 一樹,58,51.8,10,東京,2026-06-07,10,ダート,1400,,0,0.0,4,8.0645,36.7952,8.5645,58,0,10,1.4355,35,0,0,1,51.8,51.8,51.8,51.8,0,0,0,10,0,0,0.814,0.6452,0.0,0.2779,0.222,0.1742,0.286533,-0.0,0.5032,0.0193,0.0193,0.12418,0.32341,0.448805,0.298387,0.521613,0.18,0.206045,51.8,53.42819,51.8,53.42819,structural,0.019176,52.147712,0.015061,0.74,0.019176,outsider,0.993332,0.993332,0.993332,1.024555,0.993332,1.024555,1.62819,0.031432,0.031223,0.031432,10
20260607_東京_10,pw01dud002021104205/A7,プチブール,8,15,三浦 皇成,56,36.9,9,東京,2026-06-07,10,ダート,1400,,0,0.0,4,7.1613,37.1613,6.4516,55.4677,0,9,2.5484,35,0,0,1,36.9,36.9,36.9,36.9,0,0,0,9,0,0,0.7234,0.4943,0.0,0.1688,0.198,0.3505,0.254854,-0.1774,0.0,0.0271,0.0271,0.176995,0.2485,0.402335,0.298387,0.521613,0.18,0.162067,36.9,39.443956,36.9,39.443956,structural,0.025737,38.85507,0.021143,0.74,0.025737,outsider,0.949683,0.949683,0.949683,1.015156,0.949683,1.015156,2.543956,0.068942,0.065473,0.068942,9
20260607_東京_10,pw01dud002022100702/13,ポッドベル,3,6,松山 弘平,58,6,2,東京,2026-06-07,10,ダート,1400,,0,0.0,4,3.0484,35.6097,3.5806,57.8226,0,2,-1.5806,35,0,0,1,6,6,6,6,0,0,0,2,0,0,0.8722,0.6812,0.1301,0.4495,0.4531,0.75,0.438178,-0.0591,0.079,0.1667,0.1667,0.196145,0.49764,0.667085,0.298387,0.521613,0.18,0.387006,6,6.03917,6,6.03917,structural,0.148655,6.726985,0.130028,0.38,0.193705,favorite,0.89193,0.89193,0.89193,0.897753,0.89193,0.897753,0.03917,0.006528,0.005823,0.006528,2
20260607_東京_10,pw01dud002021105086/27,フクチャントウメイ,1,2,吉田 豊,58,89.4,16,東京,2026-06-07,10,ダート,1400,,0,0.0,4,12.9032,37.4339,11.6935,58,0,16,4.3065,35,0,0,1,89.4,89.4,89.4,89.4,0,0,0,16,0,0,0.7579,0.3966,0.0,0.309,0.1998,0.75,0.29296,-0.0,0.2097,0.0112,0.0112,0.21119,0.27192,0.48948,0.298387,0.521613,0.18,0.25391,89.4,99.813119,89.4,99.813119,structural,0.009423,106.124306,0.008727,0.88,0.009423,longshot,0.842408,0.842408,0.842408,0.94053,0.842408,0.94053,10.413119,0.116478,0.098122,0.116478,16
20260607_東京_10,pw01dud002021106066/F6,メッエフアパラ,2,4,石橋 脩,58,85.4,14,東京,2026-06-07,10,ダート,1400,,0,0.0,4,4.6129,37.1597,5.629,58,0,14,8.371,35,0,0,1,85.4,85.4,85.4,85.4,0,0,0,14,0,0,0.8672,0.6233,0.0,0.2533,0.3908,0.2702,0.329062,-0.0,0.3056,0.0117,0.0117,0.131845,0.39605,0.46187,0.298387,0.521613,0.18,0.280466,85.4,95.512098,85.4,95.512098,structural,0.009834,101.693112,0.009135,0.88,0.009834,longshot,0.839782,0.839782,0.839782,0.939219,0.839782,0.939219,10.112098,0.118409,0.099437,0.118409,14
20260607_東京_10,pw01dud002020106353/94,リリージェーン,1,1,原 優介,56,88.7,15,東京,2026-06-07,10,ダート,1400,,0,0.0,4,10.629,37.1387,10.4677,56,0,15,4.5323,35,0,0,1,88.7,88.7,88.7,88.7,0,0,0,15,0,0,0.8263,0.3596,0.0,0.2026,0.205,0.1667,0.239636,0.0,0.65,0.0113,0.0113,0.22414,0.2352,0.27818,0.298387,0.521613,0.18,0.201136,88.7,99.290043,88.7,99.290043,structural,0.009453,105.790391,0.008796,0.88,0.009453,longshot,0.83845,0.83845,0.83845,0.938554,0.83845,0.938554,10.590043,0.119392,0.100104,0.119392,15
20260607_東京_10,pw01dud002021107259/90,レヴィテーション,5,9,黛 弘人,56,78,13,東京,2026-06-07,10,ダート,1400,,0,0.0,4,9.8387,35.9629,9.6129,55.3548,0,13,3.3871,35,0,0,1,78,78,78,78,0,0,0,13,0,0,0.8168,0.2277,0.0124,0.3762,0.2267,0.4583,0.282257,-0.2151,0.0,0.0128,0.0128,0.278365,0.27175,0.319155,0.298387,0.521613,0.18,0.188865,78,87.498799,78,87.498799,structural,0.010708,93.386921,0.010002,0.88,0.010708,longshot,0.835235,0.835235,0.835235,0.936949,0.835235,0.936949,9.498799,0.121779,0.101714,0.121779,13
20260607_東京_10,pw01dud002023105092/83,マジッククッキー,5,10,戸崎 圭太,55,1.4,1,東京,2026-06-07,10,ダート,1400,,0,0.0,4,3.629,35.7355,1.1774,56.1452,0,1,-0.1774,35,0,0,1,1.4,1.4,1.4,1.4,0,0,0,1,0,0,0.8942,0.5664,0.0882,0.3424,0.4351,0.3242,0.37136,0.3817,0.079,0.7143,0.7143,0.20909,0.43355,0.46014,0.298387,0.521613,0.18,0.41012,1.4,1.736542,1.4,1.736542,structural,0.405264,2.467526,0.557264,0.38,0.757323,favorite,0.56737,0.56737,0.56737,0.703758,0.56737,0.703758,0.336542,0.240387,0.136388,0.240387,1
20260607_東京_11,pw01dud002021105724/38,シックスペンス,2,4,武 豊,58,21.5,8,東京,2026-06-07,11,芝,1600,,0,0.0,4,7.5645,36.0452,5.8387,57.5,0,8,2.1613,35,0,0,2,21.5,21.5,21.5,21.5,0,0,0,8,0,1237.0166,0.9305,0.7652,0.0,0.2302,0.272,0.3433,0.306383,-0.1667,0.0,0.0465,0.0465,0.08218,0.3581,0.55838,0.318092,0.501908,0.18,0.203567,21.5,21.862579,21.532632,21.862579,structural,0.050837,19.670727,0.036932,0.607,0.050837,contender,1.092995,1.092995,1.092995,1.111427,1.094654,1.111427,0.362579,0.016864,0.018432,0.016864,8
20260607_東京_11,pw01dud002021105864/A9,ワールズエンド,6,11,津村 明秀,58,19,7,東京,2026-06-07,11,芝,1600,,0,0.0,4,2.8548,33.5952,1.9194,57.1774,0,7,5.0806,35,0,0,2,19,19,19,19,0,0,0,7,0,1237.0166,1.2098,0.9677,0.8016,0.2554,0.5969,0.3532,0.576496,-0.2742,0.3847,0.0526,0.0526,0.532345,0.56861,0.676505,0.318092,0.501908,0.18,0.407537,19,20.491011,19.134191,20.491011,structural,0.057125,17.505533,0.041792,0.607,0.057125,contender,1.085371,1.085371,1.085371,1.170545,1.093037,1.170545,1.491011,0.078474,0.085174,0.078474,7
20260607_東京_11,pw01dud002019102632/59,セイウンハーデス,7,13,幸 英明,58,13.4,6,東京,2026-06-07,11,芝,1600,,0,0.0,4,8.8548,35.1194,7.8871,57.7258,0,6,-1.8871,35,0,0,2,13.4,13.4,13.4,13.4,0,0,0,6,0,1237.0166,0.9701,0.8387,0.2935,0.245,0.2424,0.3492,0.369057,-0.0914,0.3879,0.0746,0.0746,0.24723,0.36244,0.602795,0.318092,0.501908,0.18,0.242417,13.4,12.827043,13.348434,12.827043,structural,0.075634,13.221563,0.059257,0.607,0.076613,contender,1.013496,1.013496,1.013496,0.970161,1.009596,0.970161,-0.572957,-0.042758,-0.043335,-0.042758,6
20260607_東京_11,pw01dud002022101732/32,パンジャタワー,8,16,松山 弘平,58,10.6,5,東京,2026-06-07,11,芝,1600,,0,0.0,4,3.9677,34.7242,6.3226,57.2097,0,5,-1.3226,35,0,0,2,10.6,10.6,10.6,10.6,0,0,0,5,0,1237.0166,1.1305,0.6305,0.4253,0.3789,0.3985,0.1515,0.430251,-0.2634,0.5339,0.0943,0.0943,0.40577,0.43902,0.44906,0.318092,0.501908,0.18,0.290376,10.6,10.487208,10.589849,10.487208,structural,0.089756,11.141272,0.07491,0.607,0.094883,contender,0.951417,0.951417,0.951417,0.941294,0.950506,0.941294,-0.112792,-0.010641,-0.010124,-0.010641,4
20260607_東京_11,pw01dud002021105743/E5,ステレンボッシュ,3,6,D.レーン,56,10.5,4,東京,2026-06-07,11,芝,1600,,0,0.0,4,7.4839,35.0387,5.9677,56.4113,0,4,-1.9677,35,0,0,2,10.5,10.5,10.5,10.5,0,0,0,4,0,1237.0166,0.9119,0.537,0.3204,0.1749,0.2886,0.3231,0.345791,0.1371,0.0,0.0952,0.0952,0.37031,0.30417,0.418515,0.318092,0.501908,0.18,0.244165,10.5,10.322807,10.484053,10.322807,structural,0.088783,11.263402,0.075623,0.607,0.095567,contender,0.932223,0.932223,0.932223,0.916491,0.930807,0.916491,-0.177193,-0.016876,-0.015732,-0.016876,5
20260607_東京_11,pw01dud002022105891/0C,ドラゴンブースト,8,15,丹内 祐次,58,33.5,12,東京,2026-06-07,11,芝,1600,,0,0.0,4,4.7097,36.3242,7.5645,57.0968,0,12,4.4355,35,0,0,2,33.5,33.5,33.5,33.5,0,0,0,12,0,1237.0166,0.9164,0.5712,0.0,0.1358,0.4741,0.1737,0.314097,-0.3011,0.4831,0.0299,0.0299,0.15008,0.39203,0.38664,0.318092,0.501908,0.18,0.291844,33.5,36.228068,33.745526,36.228068,structural,0.027525,36.330211,0.023703,0.767,0.027525,outsider,0.922098,0.922098,0.922098,0.997188,0.928856,0.997188,2.728068,0.081435,0.075091,0.081435,12
20260607_東京_11,pw01dud002021100953/AC,ウォーターリヒト,5,9,高杉 吏麒,58,26.9,10,東京,2026-06-07,11,芝,1600,,0,0.0,4,7.2903,33.1194,6.0645,57.5,0,10,3.9355,35,0,0,2,26.9,26.9,26.9,26.9,0,0,0,10,0,1237.0166,1.1214,0.4061,0.9602,0.1907,0.3614,0.4484,0.494391,-0.1667,0.5347,0.0372,0.0372,0.831995,0.31913,0.38648,0.318092,0.501908,0.18,0.327571,26.9,29.235471,27.110192,29.235471,structural,0.033755,29.625347,0.029518,0.767,0.033755,outsider,0.908006,0.908006,0.908006,0.98684,0.915101,0.98684,2.335471,0.08682,0.078834,0.08682,10
20260607_東京_11,pw01dud002020103075/3A,シャンパンカラー,4,8,岩田 康誠,58,28,11,東京,2026-06-07,11,芝,1600,,0,0.0,4,9.0323,33.5081,9.9839,58.2258,0,11,1.0161,35,0,0,2,28,28,28,28,0,0,0,11,0,1237.0166,1.0829,0.5304,0.8306,0.2192,0.2589,0.3151,0.450679,0.0753,0.5347,0.0357,0.0357,0.70425,0.30129,0.41913,0.318092,0.501908,0.18,0.278045,28,29.496822,28.134714,29.496822,structural,0.0324,30.86383,0.028359,0.767,0.0324,outsider,0.907211,0.907211,0.907211,0.955708,0.911576,0.955708,1.496822,0.053458,0.048498,0.053458,11
20260607_東京_11,pw01dud002020105018/11,スズハローム,4,7,藤懸 貴志,58,21.6,9,東京,2026-06-07,11,芝,1600,,0,0.0,4,4.5806,33.329,10.4194,56.6774,0,9,-1.4194,35,0,0,2,21.6,21.6,21.6,21.6,0,0,0,9,0,1237.0166,1.0259,0.3833,0.8903,0.18,0.4953,0.2976,0.501491,-0.4409,0.8589,0.0463,0.0463,0.79454,0.37831,0.327095,0.318092,0.501908,0.18,0.368925,21.6,21.777529,21.615978,21.777529,structural,0.041478,24.109292,0.036761,0.767,0.041478,outsider,0.89592,0.89592,0.89592,0.903284,0.896583,0.903284,0.177529,0.008219,0.007364,0.008219,9
20260607_東京_11,pw01dud002018104708/5E,ロングラン,1,2,F.ゴンサルベス,58,210,17,東京,2026-06-07,11,芝,1600,,0,0.0,4,14.4516,34.4855,14.4839,58,0,17,2.5161,35,0,0,2,210,210,210,210,0,0,0,17,0,1237.0166,1.0024,0.3188,0.5048,0.2159,0.2299,0.4425,0.363702,-0.0,0.0,0.0048,0.0048,0.56654,0.24348,0.340475,0.318092,0.501908,0.18,0.217276,210,228.902293,211.701206,228.902293,structural,0.004191,238.596717,0.003781,0.907,0.004191,longshot,0.880146,0.880146,0.880146,0.959369,0.887276,0.959369,18.902293,0.090011,0.079223,0.090011,17
20260607_東京_11,pw01dud002021104094/62,シリウスコルト,6,12,横山 和生,58,136.8,16,東京,2026-06-07,11,芝,1600,,0,0.0,4,8.6129,34.621,8.9194,57.7661,0,16,7.0806,35,0,0,2,136.8,136.8,136.8,136.8,0,0,0,16,0,1237.0166,1.0527,0.7732,0.4597,0.2,0.253,0.5005,0.400492,-0.078,0.0,0.0073,0.0073,0.378185,0.34114,0.60541,0.318092,0.501908,0.18,0.235045,136.8,151.966758,138.165008,151.966758,structural,0.006214,160.915766,0.005804,0.907,0.006214,longshot,0.850134,0.850134,0.850134,0.944387,0.858617,0.944387,15.166758,0.110868,0.094253,0.110868,16
20260607_東京_11,pw01dud002017103751/0E,サクラトゥジュール,3,5,佐々木 大輔,58,111.7,15,東京,2026-06-07,11,芝,1600,,0,0.0,4,11.129,35.0839,11.6774,57.7258,0,15,3.3226,35,0,0,2,111.7,111.7,111.7,111.7,0,0,0,15,0,1237.0166,0.974,0.4516,0.3054,0.259,0.2369,0.75,0.360182,-0.0914,0.0,0.009,0.009,0.39045,0.28647,0.51223,0.318092,0.501908,0.18,0.255895,111.7,124.863395,112.884706,124.863395,structural,0.007525,132.889914,0.007109,0.907,0.007525,longshot,0.840545,0.840545,0.840545,0.9396,0.84946,0.9396,13.163395,0.117846,0.099055,0.117846,15
20260607_東京_11,pw01dud002022110083/7D,ルクソールカフェ,5,10,岩田 望来,58,51.9,14,東京,2026-06-07,11,芝,1600,,0,0.0,4,6.4839,36.8758,7.3226,56.7742,0,14,6.6774,35,0,0,2,51.9,51.9,51.9,51.9,0,0,0,14,0,1237.0166,0.7096,0.5811,0.0,0.1566,0.3122,0.2925,0.284448,-0.4086,0.079,0.0193,0.0193,0.146615,0.3193,0.430845,0.318092,0.501908,0.18,0.193534,51.9,59.009381,52.539844,59.009381,structural,0.01571,63.65558,0.0153,0.907,0.01571,longshot,0.815325,0.815325,0.815325,0.92701,0.825377,0.92701,7.109381,0.136982,0.111685,0.136982,14
20260607_東京_11,pw01dud002021110031/BB,オフトレイル,2,3,菅原 明良,58,43.6,13,東京,2026-06-07,11,芝,1600,,0,0.0,4,5.4355,33.1323,4.7581,58.0968,0,13,8.2419,35,0,0,2,43.6,43.6,43.6,43.6,0,0,0,13,0,1237.0166,1.1473,0.4687,0.9559,0.2358,0.3612,0.3449,0.501383,0.0323,0.5024,0.0229,0.0229,0.80729,0.34508,0.396625,0.318092,0.501908,0.18,0.325735,43.6,49.678842,44.147096,49.678842,structural,0.018629,53.680235,0.018212,0.907,0.018629,longshot,0.812217,0.812217,0.812217,0.925459,0.822409,0.925459,6.078842,0.139423,0.113242,0.139423,13
20260607_東京_11,pw01dud002020102078/A4,レーベンスティール,1,1,戸崎 圭太,58,7.8,3,東京,2026-06-07,11,芝,1600,,0,0.0,4,5.0968,34.1403,4.4516,57.8226,0,3,-1.4516,35,0,0,2,7.8,7.8,7.8,7.8,0,0,0,3,0,1237.0166,1.0465,0.7704,0.6199,0.1809,0.4394,0.261,0.463822,-0.0591,0.3363,0.1282,0.1282,0.483295,0.42805,0.529155,0.318092,0.501908,0.18,0.33286,7.8,8.214257,7.837283,8.214257,structural,0.101871,9.816362,0.101801,0.407,0.150225,favorite,0.794592,0.794592,0.794592,0.836792,0.79839,0.836792,0.414257,0.05311,0.042201,0.05311,3
