race_id,horse_id,horse_name,frame_number,horse_number,current_jockey,assigned_weight,current_odds,current_popularity,target_track,target_race_date,target_race_number,target_surface,target_distance,horse_country,is_overseas_race,country_value_score,history_count,avg_finish,avg_last3f,avg_popularity,avg_weight,avg_odds,current_popularity_score,popularity_gap,days_since_last_run,odds_history_trend,odds_volatility,odds_snapshot_count,odds_first,odds_latest,odds_min,odds_max,odds_range_ratio,odds_slope_recent,odds_slope_full,popularity_latest,popularity_change,odds_span_minutes,speed_score,front_rate,closing_strength,consistency,ability_score,course_score,pace_score,weight_score,jockey_score,market_support,market_support_base,pace_high,pace_mid,pace_slow,pace_mix_high,pace_mix_mid,pace_mix_slow,model_score,win_odds,predicted_odds_structural,predicted_odds_live,predicted_odds,predicted_odds_source,win_prob,fair_odds,market_prob,market_shrink_used,probability_cap,probability_band,ev,ev_win,ev_current,ev_predicted_structural,ev_predicted_live,ev_predicted,odds_gap,odds_gap_ratio,ev_delta,ev_delta_ratio,win5_rank
20260607_東京_11,pw01dud002021100953/AC,ウォーターリヒト,5,9,高杉 吏麒,58,26.9,10,東京,2026-06-07,11,芝,1600,,0,0.0,4,7.2903,33.1194,6.0645,57.5,0,10,3.9355,35,0,0,3,26.9,26.9,26.9,26.9,0,0,0,10,0,1243.401,1.1214,0.4061,0.9602,0.1907,0.3614,0.4484,0.494391,-0.1667,0.5347,0.0372,0.0372,0.831995,0.31913,0.38648,0.318092,0.501908,0.18,0.327571,26.9,29.339946,27.186694,27.186694,live,0.033387,29.951831,0.029518,0.77525,0.033387,outsider,0.898109,0.898109,0.898109,0.979571,0.907681,0.907681,0.286694,0.010658,0.009572,0.010658,10
20260607_東京_11,pw01dud002020103075/3A,シャンパンカラー,4,8,岩田 康誠,58,28,11,東京,2026-06-07,11,芝,1600,,0,0.0,4,9.0323,33.5081,9.9839,58.2258,0,11,1.0161,35,0,0,3,28,28,28,28,0,0,0,11,0,1243.401,1.0829,0.5304,0.8306,0.2192,0.2589,0.3151,0.450679,0.0753,0.5347,0.0357,0.0357,0.70425,0.30129,0.41913,0.318092,0.501908,0.18,0.278045,28,29.607781,28.188914,28.188914,live,0.03204,31.210578,0.028359,0.77525,0.03204,outsider,0.897132,0.897132,0.897132,0.948646,0.903185,0.903185,0.188914,0.006747,0.006053,0.006747,11
20260607_東京_11,pw01dud002020105018/11,スズハローム,4,7,藤懸 貴志,58,21.6,9,東京,2026-06-07,11,芝,1600,,0,0.0,4,4.5806,33.329,10.4194,56.6774,0,9,-1.4194,35,0,0,3,21.6,21.6,21.6,21.6,0,0,0,9,0,1243.401,1.0259,0.3833,0.8903,0.18,0.4953,0.2976,0.501491,-0.4409,0.8589,0.0463,0.0463,0.79454,0.37831,0.327095,0.318092,0.501908,0.18,0.368925,21.6,21.856019,21.630082,21.630082,live,0.04106,24.354574,0.036761,0.77525,0.04106,outsider,0.886897,0.886897,0.886897,0.897409,0.888132,0.888132,0.030082,0.001393,0.001235,0.001393,9
20260607_東京_11,pw01dud002018104708/5E,ロングラン,1,2,F.ゴンサルベス,58,210,17,東京,2026-06-07,11,芝,1600,,0,0.0,4,14.4516,34.4855,14.4839,58,0,17,2.5161,35,0,0,3,210,210,210,210,0,0,0,17,0,1243.401,1.0024,0.3188,0.5048,0.2159,0.2299,0.4425,0.363702,-0.0,0.0,0.0048,0.0048,0.56654,0.24348,0.340475,0.318092,0.501908,0.18,0.217276,210,229.721746,212.317305,212.317305,live,0.004164,240.172588,0.003781,0.91525,0.004164,longshot,0.874371,0.874371,0.874371,0.956486,0.88402,0.88402,2.317305,0.011035,0.009648,0.011035,17
20260607_東京_11,pw01dud002021104094/62,シリウスコルト,6,12,横山 和生,58,136.8,16,東京,2026-06-07,11,芝,1600,,0,0.0,4,8.6129,34.621,8.9194,57.7661,0,16,7.0806,35,0,0,3,136.8,136.8,136.8,136.8,0,0,0,16,0,1243.401,1.0527,0.7732,0.4597,0.2,0.253,0.5005,0.400492,-0.078,0.0,0.0073,0.0073,0.378185,0.34114,0.60541,0.318092,0.501908,0.18,0.235045,136.8,152.338687,138.625796,138.625796,live,0.006187,161.631013,0.005804,0.91525,0.006187,longshot,0.846372,0.846372,0.846372,0.942509,0.857668,0.857668,1.825796,0.013346,0.011296,0.013346,16
20260607_東京_11,pw01dud002017103751/0E,サクラトゥジュール,3,5,佐々木 大輔,58,111.7,15,東京,2026-06-07,11,芝,1600,,0,0.0,4,11.129,35.0839,11.6774,57.7258,0,15,3.3226,35,0,0,3,111.7,111.7,111.7,111.7,0,0,0,15,0,1243.401,0.974,0.4516,0.3054,0.259,0.2369,0.75,0.360182,-0.0914,0.0,0.009,0.009,0.39045,0.28647,0.51223,0.318092,0.501908,0.18,0.255895,111.7,125.175052,113.283319,113.283319,live,0.007491,133.489254,0.007109,0.91525,0.007491,longshot,0.836771,0.836771,0.836771,0.937716,0.848632,0.848632,1.583319,0.014175,0.011861,0.014175,15
20260607_東京_11,pw01dud002022110083/7D,ルクソールカフェ,5,10,岩田 望来,58,51.9,14,東京,2026-06-07,11,芝,1600,,0,0.0,4,6.4839,36.8758,7.3226,56.7742,0,14,6.6774,35,0,0,3,51.9,51.9,51.9,51.9,0,0,0,14,0,1243.401,0.7096,0.5811,0.0,0.1566,0.3122,0.2925,0.284448,-0.4086,0.079,0.0193,0.0193,0.146615,0.3193,0.430845,0.318092,0.501908,0.18,0.193534,51.9,59.067427,52.742173,52.742173,live,0.015682,63.767206,0.0153,0.91525,0.015682,longshot,0.813898,0.813898,0.813898,0.926298,0.827105,0.827105,0.842173,0.016227,0.013207,0.016227,14
20260607_東京_11,pw01dud002021110031/BB,オフトレイル,2,3,菅原 明良,58,43.6,13,東京,2026-06-07,11,芝,1600,,0,0.0,4,5.4355,33.1323,4.7581,58.0968,0,13,8.2419,35,0,0,3,43.6,43.6,43.6,43.6,0,0,0,13,0,1243.401,1.1473,0.4687,0.9559,0.2358,0.3612,0.3449,0.501383,0.0323,0.5024,0.0229,0.0229,0.80729,0.34508,0.396625,0.318092,0.501908,0.18,0.325735,43.6,49.730274,44.320307,44.320307,live,0.018595,53.779143,0.018212,0.91525,0.018595,longshot,0.810723,0.810723,0.810723,0.924713,0.824117,0.824117,0.720307,0.016521,0.013394,0.016521,13
20260607_東京_11,pw01dud002020102078/A4,レーベンスティール,1,1,戸崎 圭太,58,7.8,3,東京,2026-06-07,11,芝,1600,,0,0.0,4,5.0968,34.1403,4.4516,57.8226,0,3,-1.4516,35,0,0,3,7.8,7.8,7.8,7.8,0,0,0,3,0,1243.401,1.0465,0.7704,0.6199,0.1809,0.4394,0.261,0.463822,-0.0591,0.3363,0.1282,0.1282,0.483295,0.42805,0.529155,0.318092,0.501908,0.18,0.33286,7.8,8.20536,7.84763,7.84763,live,0.10216,9.788557,0.101801,0.41525,0.148845,favorite,0.796849,0.796849,0.796849,0.83826,0.801715,0.801715,0.04763,0.006106,0.004866,0.006106,3
20260607_東京_11,pw01dud002021105557/5F,トロヴァトーレ,8,17,C.ルメール,58,3.6,1,東京,2026-06-07,11,芝,1600,,0,0.0,4,2.0323,33.4806,3.2581,58.2016,0,1,-2.2581,35,0,0,3,3.6,3.6,3.6,3.6,0,0,0,1,0,1243.401,1.0488,0.4184,0.8398,0.435,0.6551,0.6151,0.596668,0.0672,0.7121,0.2778,0.2778,0.74943,0.54173,0.4799,0.318092,0.501908,0.18,0.552403,3.6,4.055805,3.653557,3.653557,live,0.18042,5.542625,0.220568,0.41525,0.309327,favorite,0.649512,0.649512,0.649512,0.731748,0.659174,0.659174,0.053557,0.014877,0.009663,0.014877,1
20260607_東京_11,pw01dud002019104476/E1,ガイアフォース,7,14,横山 武史,58,3.6,1,東京,2026-06-07,11,芝,1600,,0,0.0,4,3.0645,34.25,6.5968,57.4516,0,1,-5.5968,35,0,0,3,3.6,3.6,3.6,3.6,0,0,0,1,0,1243.401,1.0521,0.704,0.5833,0.3424,0.504,0.411,0.503398,-0.1828,0.404,0.2778,0.2778,0.482745,0.49552,0.56186,0.318092,0.501908,0.18,0.400796,3.6,3.929463,3.638712,3.638712,live,0.170836,5.853572,0.220568,0.41525,0.30629,favorite,0.615009,0.615009,0.615009,0.671293,0.621622,0.621622,0.038712,0.010753,0.006613,0.010753,2
20260607_阪神_10,pw01dud002020104285/9B,ラーテル,7,7,城戸 義政,58,50.6,8,阪神,2026-06-07,10,芝,1800,,0,0.0,4,8.7581,35.6823,11.2742,58,0,8,-3.2742,35,0,0,2,50.6,50.6,50.6,50.6,0,0,0,8,0,6.3843,0.9168,0.4279,0.1059,0.3874,0.2503,0.1694,0.30845,-0.0,0.0,0.0198,0.0198,0.26907,0.32695,0.344275,0.373507,0.446493,0.18,0.18057,50.6,42.486754,50.496405,42.486754,structural,0.027927,35.807857,0.01565,0.583831,0.027927,contender,1.413098,1.413098,1.413098,1.18652,1.410205,1.18652,-8.113246,-0.160341,-0.226577,-0.160341,8
20260607_阪神_10,pw01dud002021103821/32,ハイディージェン,4,4,西塚 洸二,58,21.6,7,阪神,2026-06-07,10,芝,1800,,0,0.0,4,9.3065,35.5677,10.9032,58,0,7,-3.9032,35,0,0,2,21.6,21.6,21.6,21.6,0,0,0,7,0,6.3843,0.6814,0.7353,0.1441,0.4721,0.2158,0.4492,0.356461,-0.0,0.0,0.0463,0.0463,0.18631,0.39659,0.60999,0.373507,0.446493,0.18,0.216114,21.6,19.060326,21.567572,19.060326,structural,0.052526,19.038224,0.036661,0.583831,0.052526,contender,1.13456,1.13456,1.13456,1.001161,1.132856,1.001161,-2.539674,-0.117578,-0.133399,-0.117578,7
20260607_阪神_10,pw01dud002022103651/8C,ツーエムクロノス,8,9,酒井 学,58,17,6,阪神,2026-06-07,10,芝,1800,,0,0.0,4,7.2419,34.65,7.3871,58,0,6,-1.3871,35,0,0,2,17,17,17,17,0,0,0,6,0,6.3843,0.9569,0.6755,0.45,0.3483,0.261,0.4067,0.415155,-0.0,0.65,0.0588,0.0588,0.406075,0.37009,0.54578,0.373507,0.446493,0.18,0.292039,17,16.064778,16.988059,16.064778,structural,0.064182,15.580701,0.046581,0.583831,0.064182,contender,1.091093,1.091093,1.091093,1.031069,1.090327,1.031069,-0.935222,-0.055013,-0.060024,-0.055013,6
20260607_阪神_10,pw01dud002017101772/C3,ヤマニンガラッシア,8,8,坂井 瑠星,58,8.3,3,阪神,2026-06-07,10,芝,1800,,0,0.0,4,7.7581,37.0484,9.1129,58,0,3,-6.1129,35,0,0,2,8.3,8.3,8.3,8.3,0,0,0,3,0,6.3843,0.757,0.6765,0.0,0.1774,0.2594,0.1954,0.266688,-0.0,0.0,0.1205,0.1205,0.113225,0.31822,0.457305,0.373507,0.446493,0.18,0.193434,8.3,7.193026,8.285865,7.193026,structural,0.130502,7.662705,0.095407,0.383831,0.14434,favorite,1.083168,1.083168,1.083168,0.938706,1.081324,0.938706,-1.106974,-0.13337,-0.144463,-0.13337,3
20260607_阪神_10,pw01dud002022106224/BE,ウインリベラシオン,1,1,田口 貫太,58,12.8,5,阪神,2026-06-07,10,芝,1800,,0,0.0,4,6.5323,34.6677,5.5806,57.5968,0,5,-0.5806,35,0,0,2,12.8,12.8,12.8,12.8,0,0,0,5,0,6.3843,0.8903,0.4886,0.4441,0.3159,0.2502,0.3091,0.390066,-0.1344,0.3565,0.0781,0.0781,0.467655,0.31759,0.408845,0.373507,0.446493,0.18,0.237909,12.8,12.460811,12.795669,12.460811,structural,0.081875,12.213805,0.061866,0.583831,0.081875,contender,1.047994,1.047994,1.047994,1.020224,1.04764,1.020224,-0.339189,-0.026499,-0.027771,-0.026499,5
20260607_阪神_10,pw01dud002020106399/86,ユメハハテシナク,3,3,松若 風馬,58,9.4,4,阪神,2026-06-07,10,芝,1800,,0,0.0,4,10.3226,36.6,9.5161,58,0,4,-5.5161,35,0,0,2,9.4,9.4,9.4,9.4,0,0,0,4,0,6.3843,0.8664,0.6622,0.0,0.1952,0.2123,0.1801,0.257389,-0.0,0.0,0.1064,0.1064,0.11823,0.29715,0.44752,0.373507,0.446493,0.18,0.16833,9.4,8.347326,9.386559,8.347326,structural,0.107453,9.306394,0.084242,0.583831,0.107453,contender,1.010058,1.010058,1.010058,0.896945,1.008614,0.896945,-1.052674,-0.111987,-0.113113,-0.111987,4
20260607_阪神_10,pw01dud002022107167/15,リュキア,2,2,国分 恭介,58,51.9,9,阪神,2026-06-07,10,芝,1800,,0,0.0,4,7.9516,36.5484,10.3226,56.6774,0,9,-1.3226,35,0,0,2,51.9,51.9,51.9,51.9,0,0,0,9,0,6.3843,0.6961,0.4108,0.0,0.3874,0.2146,0.2766,0.279574,-0.4409,0.0,0.0193,0.0193,0.20622,0.30568,0.36703,0.373507,0.446493,0.18,0.140632,51.9,50.49088,51.882008,50.49088,structural,0.019278,51.872486,0.015258,0.743831,0.019278,outsider,1.00053,1.00053,1.00053,0.973365,1.000184,0.973365,-1.40912,-0.027151,-0.027165,-0.027151,9
20260607_阪神_10,pw01dud002022105032/97,エバーグルーヴ,6,6,西村 淳也,56,5.3,2,阪神,2026-06-07,10,芝,1800,,0,0.0,4,4.7742,34.2984,4.5,55.1452,0,2,-2.5,35,0,0,2,5.3,5.3,5.3,5.3,0,0,0,2,0,6.3843,0.8883,0.7723,0.5672,0.4034,0.3115,0.4933,0.474,-0.2849,0.0,0.1887,0.1887,0.448375,0.43123,0.633265,0.373507,0.446493,0.18,0.275584,5.3,5.268534,5.299598,5.268534,structural,0.165389,6.046356,0.149411,0.383831,0.217093,favorite,0.876561,0.876561,0.876561,0.871357,0.876495,0.871357,-0.031466,-0.005937,-0.005204,-0.005937,2
20260607_阪神_10,pw01dud002022105438/0D,ジョイエッロ,5,5,川田 将雅,58,1.6,1,阪神,2026-06-07,10,芝,1800,,0,0.0,4,3.0806,34.2371,1.4516,57.5968,0,1,-0.4516,35,0,0,2,1.6,1.6,1.6,1.6,0,0,0,1,0,6.3843,0.8738,0.9222,0.5876,0.4785,0.4731,0.3207,0.526426,-0.1344,0.2097,0.625,0.625,0.40917,0.56454,0.675195,0.373507,0.446493,0.18,0.408852,1.6,1.985282,1.60492,1.985282,structural,0.350869,2.85007,0.494924,0.383831,0.676035,favorite,0.56139,0.56139,0.56139,0.696573,0.563116,0.696573,0.385282,0.240801,0.135183,0.240801,1
20260607_阪神_11,pw01dud002019102238/47,クロジシジョー,4,8,菱田 裕二,59,19.3,8,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,6.6774,36.1565,8.871,58.1935,0,8,-0.871,35,0,0,2,19.3,19.3,19.3,19.3,0,0,0,8,0,6.3843,0.9684,0.4141,0.0,0.3283,0.2646,0.3368,0.293279,-0.2688,0.3879,0.0518,0.0518,0.205065,0.31361,0.37804,0.29415,0.52585,0.18,0.220953,19.3,18.332508,19.287646,18.332508,structural,0.057643,17.348245,0.041099,0.583831,0.057643,contender,1.112504,1.112504,1.112504,1.056736,1.111792,1.056736,-0.967492,-0.050129,-0.055769,-0.050129,8
20260607_阪神_11,pw01dud002019101759/E0,ムーヴ,1,1,坂井 瑠星,56,17.3,7,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,7.1935,35.0871,8.1935,56,0,7,-1.1935,35,0,0,2,17.3,17.3,17.3,17.3,0,0,0,7,0,6.3843,0.9907,0.2846,0.3043,0.1943,0.2983,0.3183,0.321457,0.0,0.2097,0.0578,0.0578,0.448185,0.26436,0.281165,0.29415,0.52585,0.18,0.244993,17.3,16.402926,17.288546,16.402926,structural,0.063239,15.812926,0.04585,0.583831,0.063239,contender,1.094042,1.094042,1.094042,1.037311,1.093317,1.037311,-0.897074,-0.051854,-0.05673,-0.051854,6
20260607_阪神_11,pw01dud002020104597/24,ショウナンアビアス,3,5,池添 謙一,55,15.5,5,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,3.6452,36.5177,6.2419,57.1774,0,5,-1.2419,35,0,0,2,15.5,15.5,15.5,15.5,0,0,0,5,0,6.3843,0.9598,0.6945,0.0,0.3145,0.4751,0.3242,0.373776,0.7258,0.079,0.0645,0.0645,0.106925,0.4708,0.52641,0.29415,0.52585,0.18,0.376858,15.5,14.730112,15.49017,14.730112,structural,0.069826,14.321253,0.051175,0.583831,0.069826,contender,1.082308,1.082308,1.082308,1.028549,1.081621,1.028549,-0.769888,-0.04967,-0.053758,-0.04967,5
20260607_阪神_11,pw01dud002021100161/4E,ロードフロンティア,6,12,川須 栄彦,55,16.6,6,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,11.4355,37.7645,10.2742,56.1774,0,6,-4.2742,35,0,0,2,16.6,16.6,16.6,16.6,0,0,0,6,0,6.3843,0.8644,0.7495,0.0,0.2817,0.2191,0.3282,0.30619,0.3925,0.0,0.0602,0.0602,0.087675,0.34396,0.55294,0.29415,0.52585,0.18,0.225584,16.6,14.825855,16.577347,14.825855,structural,0.064189,15.578969,0.047784,0.583831,0.065357,contender,1.065539,1.065539,1.065539,0.951658,1.064085,0.951658,-1.774145,-0.106876,-0.113881,-0.106876,7
20260607_阪神_11,pw01dud002019103605/71,ペプチドヤマト,7,13,高倉 稜,57,32.1,12,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,7.6452,35.2242,9.4032,57.6613,0,12,2.5968,35,0,0,2,32.1,32.1,32.1,32.1,0,0,0,12,0,6.3843,1.018,0.5541,0.2586,0.2302,0.3134,0.4218,0.356189,0.2204,0.3879,0.0312,0.0312,0.324155,0.33658,0.465825,0.29415,0.52585,0.18,0.300078,32.1,34.365294,32.128925,34.365294,structural,0.029529,33.865017,0.02471,0.743831,0.029529,outsider,0.947881,0.947881,0.947881,1.014773,0.948735,1.014773,2.265294,0.07057,0.066892,0.07057,12
20260607_阪神_11,pw01dud002020101707/29,スマートフォルス,4,7,鮫島 克駿,56,32.1,12,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,7.3548,35.5645,7.1129,56.5,0,12,4.8871,35,0,0,2,32.1,32.1,32.1,32.1,0,0,0,12,0,6.3843,0.9859,0.5095,0.1452,0.2159,0.2496,0.3242,0.305306,0.1667,0.0,0.0312,0.0312,0.266055,0.29147,0.40987,0.29415,0.52585,0.18,0.216149,32.1,34.439817,32.129876,34.439817,structural,0.029451,33.954928,0.02471,0.743831,0.029451,outsider,0.945371,0.945371,0.945371,1.01428,0.946251,1.01428,2.339817,0.072891,0.068909,0.072891,13
20260607_阪神_11,pw01dud002017101560/6B,ケイアイドリー,5,9,松若 風馬,58.5,31.6,11,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,8.7903,36.4613,13.5806,57.129,0,11,-2.5806,35,0,0,2,31.6,31.6,31.6,31.6,0,0,0,11,0,6.3843,0.6988,0.4198,0.0,0.166,0.2163,0.1909,0.243292,-0.457,0.0,0.0316,0.0316,0.20307,0.24191,0.31306,0.29415,0.52585,0.18,0.123731,31.6,30.564735,31.586781,30.564735,structural,0.029794,33.563417,0.025101,0.743831,0.029794,outsider,0.941501,0.941501,0.941501,0.910656,0.941107,0.910656,-1.035265,-0.032762,-0.030845,-0.032762,11
20260607_阪神_11,pw01dud002021101457/72,リジル,5,10,渡辺 竜也,53,23,10,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,7.0968,36.829,6.7581,54.7258,0,10,3.2419,35,0,0,2,23,23,23,23,0,0,0,10,0,6.3843,0.8704,0.6556,0.0,0.164,0.2881,0.2909,0.291068,0.5753,0.0621,0.0435,0.0435,0.12054,0.32437,0.47245,0.29415,0.52585,0.18,0.264511,23,24.8998,23.024258,24.8998,structural,0.039957,25.026876,0.034487,0.743831,0.039957,outsider,0.919012,0.919012,0.919012,0.994922,0.919981,0.994922,1.8998,0.0826,0.07591,0.0826,10
20260607_阪神_11,pw01dud002020103661/84,フリームファクシ,2,4,酒井 学,58.5,22.7,9,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,11.4032,34.6484,10.5323,57.4516,0,9,-1.5323,35,0,0,2,22.7,22.7,22.7,22.7,0,0,0,9,0,6.3843,1.0854,0.4051,0.4505,0.2432,0.2544,0.1758,0.351404,-0.3495,0.0,0.0441,0.0441,0.50104,0.28118,0.312025,0.29415,0.52585,0.18,0.165017,22.7,22.649021,22.699349,22.649021,structural,0.040391,24.758119,0.034943,0.743831,0.040391,outsider,0.916871,0.916871,0.916871,0.914812,0.916845,0.914812,-0.050979,-0.002246,-0.002059,-0.002246,9
20260607_阪神_11,pw01dud002020106062/9E,ジュンウィンダム,8,16,国分 優作,55,46.8,16,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,8.1452,36.329,13.129,54.5484,0,16,2.871,35,0,0,2,46.8,46.8,46.8,46.8,0,0,0,16,0,6.3843,0.9676,0.481,0.0,0.1751,0.3531,0.3167,0.293929,-0.1505,0.3226,0.0214,0.0214,0.18165,0.32528,0.385825,0.29415,0.52585,0.18,0.256005,46.8,52.669755,46.874949,52.669755,structural,0.017743,56.35999,0.016949,0.883831,0.017743,longshot,0.830376,0.830376,0.830376,0.934524,0.831706,0.934524,5.869755,0.125422,0.104148,0.125422,16
20260607_阪神_11,pw01dud002021100653/19,アガシ,6,11,田口 貫太,55,41.2,15,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,5.6935,35.9581,8.5968,55.6774,0,15,6.4032,35,0,0,2,41.2,41.2,41.2,41.2,0,0,0,15,0,6.3843,0.958,0.5455,0.014,0.2155,0.3887,0.2976,0.318927,0.2258,0.5194,0.0243,0.0243,0.168175,0.3681,0.42163,0.29415,0.52585,0.18,0.318478,41.2,46.440362,41.266912,46.440362,structural,0.020098,49.756389,0.019253,0.883831,0.020098,longshot,0.828034,0.828034,0.828034,0.933355,0.829379,0.933355,5.240362,0.127193,0.10532,0.127193,15
20260607_阪神_11,pw01dud002019100252/D7,マルモリスペシャル,1,2,西塚 洸二,55,37.8,14,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,5.629,35.8968,11.7903,57.3226,0,14,2.2097,35,0,0,2,37.8,37.8,37.8,37.8,0,0,0,14,0,6.3843,0.9228,0.519,0.0344,0.4034,0.2749,0.5116,0.336496,0.7742,0.0,0.0265,0.0265,0.19071,0.36227,0.49944,0.29415,0.52585,0.18,0.306037,37.8,42.651517,37.861947,42.651517,structural,0.021865,45.734148,0.020984,0.883831,0.021865,longshot,0.826516,0.826516,0.826516,0.932597,0.82787,0.932597,4.851517,0.128347,0.106081,0.128347,14
20260607_阪神_11,pw01dud002019101633/DD,サンライズアムール,7,14,斎藤 新,59.5,8,4,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,3.6129,36.2903,9.6774,56.5645,0,4,-5.6774,35,0,0,2,8,8,8,8,0,0,0,4,0,6.3843,1.012,0.6044,0.0,0.359,0.4732,0.1909,0.36518,-0.9785,0.0621,0.125,0.125,0.13846,0.46518,0.44354,0.29415,0.52585,0.18,0.225587,8,7.730536,7.996559,7.730536,structural,0.101236,9.877926,0.099151,0.583831,0.125868,contender,0.809887,0.809887,0.809887,0.782607,0.809538,0.782607,-0.269464,-0.033683,-0.027279,-0.033683,4
20260607_阪神_11,pw01dud002021102153/02,プレゼンティーア,2,3,松本 大輝,52,6.9,3,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,2.129,37.1145,6.0161,55,0,3,-3.0161,35,0,0,2,6.9,6.9,6.9,6.9,0,0,0,3,0,6.3843,0.9532,0.9146,0.0,0.3159,0.6479,0.1958,0.434812,1.0,0.4806,0.1449,0.1449,0.02989,0.60164,0.609155,0.29415,0.52585,0.18,0.504936,6.9,7.045356,6.901856,7.045356,structural,0.115195,8.680944,0.114957,0.383831,0.172322,favorite,0.794844,0.794844,0.794844,0.811589,0.795058,0.811589,0.145356,0.021066,0.016744,0.021066,2
20260607_阪神_11,pw01dud002022106689/21,アンズアメ,3,6,川田 将雅,53,3.7,1,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,2.0806,35.9871,1.8226,55.3226,0,1,-0.8226,35,0,0,2,3.7,3.7,3.7,3.7,0,0,0,1,0,6.3843,1.0054,0.7315,0.0043,0.5467,0.6481,0.3508,0.468166,0.7742,0.1129,0.2703,0.2703,0.09677,0.63436,0.58957,0.29415,0.52585,0.18,0.499625,3.7,4.429628,3.709316,4.429628,structural,0.161966,6.174117,0.21438,0.383831,0.305477,favorite,0.599276,0.599276,0.599276,0.717451,0.600785,0.717451,0.729628,0.197197,0.118175,0.197197,1
20260607_阪神_11,pw01dud002020106557/C2,コンクイスタ,8,15,西村 淳也,58,4.3,2,阪神,2026-06-07,11,ダート,1200,,0,0.0,4,4.3065,36.4855,1.1774,58.3226,0,2,0.8226,35,0,0,2,4.3,4.3,4.3,4.3,0,0,0,2,0,6.3843,0.9617,0.7192,0.0,0.1622,0.4283,0.4616,0.343253,0.1075,0.096,0.2326,0.2326,0.09828,0.40665,0.55837,0.29415,0.52585,0.18,0.343622,4.3,5.31707,4.312987,5.31707,structural,0.137877,7.252849,0.184467,0.383831,0.263797,favorite,0.59287,0.59287,0.59287,0.733101,0.594661,0.733101,1.01707,0.236528,0.14023,0.236528,3
